,ID,Tweet Time,Convo ID,Likes Count,Retweets Count,Tweets,Tweets(rendered),in_reply_to_tweet_id,in_reply_to,User,User Location,Followers Count,Followings Count,Likes Count,Tweets Count
256,1239374361376591872,2020-03-16 02:14:08+00:00,1239374361376591872,1,0,"@__Effendi__ Orang2 minoritas itu berkwalitas jadi jgn cemburu kalau difungsikan, jadi jgn sok mayoritas krn Negara Indonesia yg Ideologinya Pancasila tdk mengenal mayoritas &amp; minoritas MERDEKA.","@__Effendi__ Orang2 minoritas itu berkwalitas jadi jgn cemburu kalau difungsikan, jadi jgn sok mayoritas krn Negara Indonesia yg Ideologinya Pancasila tdk mengenal mayoritas &amp; minoritas MERDEKA.",,,ruhutsitompul,Jakarta,2341401,194787,3630,22683
257,1239372209979678720,2020-03-16 02:05:35+00:00,1239372209979678720,1509,236,"Kemarin kalian puji2 habis Gabenar mengatasi Virus Corona, sekarang kalian maki2 krn Angkutan Umum dikurangi sehingga Rakyat yg harus menunggu 20 menit menjadi 1 jam lebih, sudah urus saja itu banjir kemarin dibeberapa titik urusan Virus Corona serahkan pada Pem Pusat MERDEKA.","Kemarin kalian puji2 habis Gabenar mengatasi Virus Corona, sekarang kalian maki2 krn Angkutan Umum dikurangi sehingga Rakyat yg harus menunggu 20 menit menjadi 1 jam lebih, sudah urus saja itu banjir kemarin dibeberapa titik urusan Virus Corona serahkan pada Pem Pusat MERDEKA.",,,ruhutsitompul,Jakarta,2341401,194787,3630,22683
258,1239345114239000576,2020-03-16 00:17:55+00:00,1239345114239000576,332,37,"Tim Sukses Priode 1 Pak Jokowi menjadi Presiden RI ke 7 &amp; Priode 2 yg berjuang tdk dgn hati marah2 krn tdk dapat jabatan, 1. Ferdinand Hutahaean 2. Faisal sama2 suka marah bahkan Kadrun marahnya kampungan krn LBP jadi Plt Menteri Perhubungan ngomongin Minoritas pula MERDEKA.","Tim Sukses Priode 1 Pak Jokowi menjadi Presiden RI ke 7 &amp; Priode 2 yg berjuang tdk dgn hati marah2 krn tdk dapat jabatan, 1. Ferdinand Hutahaean 2. Faisal sama2 suka marah bahkan Kadrun marahnya kampungan krn LBP jadi Plt Menteri Perhubungan ngomongin Minoritas pula MERDEKA.",,,ruhutsitompul,Jakarta,2341401,194787,3630,22683
259,1239087960596688896,2020-03-15 07:16:05+00:00,1239075496639389697,0,0,@YusufTurki4 @faizalassegaf AnjingKu yusuf turki terkaing kaing ekornya kejepit pintu ha ha ha ra’cain Shalom.,@YusufTurki4 @faizalassegaf AnjingKu yusuf turki terkaing kaing ekornya kejepit pintu ha ha ha ra’cain Shalom.,1.2390864988272312e+18,https://twitter.com/YusufTurki4,ruhutsitompul,Jakarta,2341401,194787,3630,22683
260,1239075496639389697,2020-03-15 06:26:33+00:00,1239075496639389697,11,1,@faizalassegaf LBP seng ada lawan hanya yg sakit jiwa saja yg protes Shalom.,@faizalassegaf LBP seng ada lawan hanya yg sakit jiwa saja yg protes Shalom.,,,ruhutsitompul,Jakarta,2341401,194787,3630,22683
261,1239075051221049344,2020-03-15 06:24:47+00:00,1239028504617861125,7,0,@Rockgar12 Mantap Zulfan sukses terusssssssss ya thanks.,@Rockgar12 Mantap Zulfan sukses terusssssssss ya thanks.,1.2390743243985224e+18,https://twitter.com/Rockgar12,ruhutsitompul,Jakarta,2341401,194787,3630,22683
262,1239028504617861125,2020-03-15 03:19:50+00:00,1239028504617861125,2295,357,"Virus Corona menyebar kebanyak Negara di Dunia, tapi hanya di Indonesia barisan sakit hati yg minta  Presidennya mundur karena pendukung kadrun nggak siap berdemokrasi di Negara yg Idologinya Pancasila dan bahkan yg kadrun dukung sudah menjadi Pembantu Presiden RI MERDEKA.","Virus Corona menyebar kebanyak Negara di Dunia, tapi hanya di Indonesia barisan sakit hati yg minta  Presidennya mundur karena pendukung kadrun nggak siap berdemokrasi di Negara yg Idologinya Pancasila dan bahkan yg kadrun dukung sudah menjadi Pembantu Presiden RI MERDEKA.",,,ruhutsitompul,Jakarta,2341401,194787,3630,22683
263,1238977527890112512,2020-03-14 23:57:16+00:00,1238629397168439296,18,0,"@putra_jamparing Ra’cain karena itu jangan biasakan suka menghina kasar sama sesama, giliran dibilang anjing pada stresssssssss kau jual Aku beli Sip deh.","@putra_jamparing Ra’cain karena itu jangan biasakan suka menghina kasar sama sesama, giliran dibilang anjing pada stresssssssss kau jual Aku beli Sip deh.",1.2389758168489206e+18,https://twitter.com/putra_jamparing,ruhutsitompul,Jakarta,2341401,194787,3630,22683
264,1238852648016596998,2020-03-14 15:41:02+00:00,1238629397168439296,1,0,@putra_jamparing Anjing ini ta’unya menggonggong saja dari comberan ka’cian deh Shalom.,@putra_jamparing Anjing ini ta’unya menggonggong saja dari comberan ka’cian deh Shalom.,1.2388517860996751e+18,https://twitter.com/putra_jamparing,ruhutsitompul,Jakarta,2341401,194787,3630,22683
265,1238654753145360385,2020-03-14 02:34:40+00:00,1238654753145360385,208,20,"Besok Partai Demokrat Pesta Demokrasi di Jakarta yg punya Hak Suara tolong pilih AHY utk menjadi Ketua Umum 2020-2025, kalau bukan AHY selesai sudah cita2 Keluarga Besar PD utk menjadikan AHY maju Capres 2024 sangat berat bermodalkan Purn Mayor tapi bukan Ketum Parpol MERDEKA.","Besok Partai Demokrat Pesta Demokrasi di Jakarta yg punya Hak Suara tolong pilih AHY utk menjadi Ketua Umum 2020-2025, kalau bukan AHY selesai sudah cita2 Keluarga Besar PD utk menjadikan AHY maju Capres 2024 sangat berat bermodalkan Purn Mayor tapi bukan Ketum Parpol MERDEKA.",,,ruhutsitompul,Jakarta,2341401,194787,3630,22683
266,1238650507851206656,2020-03-14 02:17:48+00:00,1238650507851206656,1,0,@UyokBack Ha ha ha kadrun makin stresssssss mimpi X ye ka’cian deh.,@UyokBack Ha ha ha kadrun makin stresssssss mimpi X ye ka’cian deh.,,,ruhutsitompul,Jakarta,2341401,194787,3630,22683
267,1238629397168439296,2020-03-14 00:53:55+00:00,1238629397168439296,1999,290,"Presiden RI ke 7 Bpk Joko Widodo &amp; Jajarannya terus Kerja kerja kerja keras mencegah &amp; mengobati Rakyatnya yg terindikasi Virus Corona terima kasih, Gabenar jgn coba2 mau menanggok di air keruh dgn keahlian permainan kata2nya harus tegak lurus keatas dgn Pemerintah Pusat MERDEKA","Presiden RI ke 7 Bpk Joko Widodo &amp; Jajarannya terus Kerja kerja kerja keras mencegah &amp; mengobati Rakyatnya yg terindikasi Virus Corona terima kasih, Gabenar jgn coba2 mau menanggok di air keruh dgn keahlian permainan kata2nya harus tegak lurus keatas dgn Pemerintah Pusat MERDEKA",,,ruhutsitompul,Jakarta,2341401,194787,3630,22683
268,1237985660016836608,2020-03-12 06:15:56+00:00,1237983019018760192,0,0,"@cepsrahman @GunRomli @budimandjatmiko @permadiaktivis AnjingKu asep an makin stresssssssss ka’cian deh, sudah tolol sok pintar miskin lagi ha ha ha Shalom.","@cepsrahman @GunRomli @budimandjatmiko @permadiaktivis AnjingKu asep an makin stresssssssss ka’cian deh, sudah tolol sok pintar miskin lagi ha ha ha Shalom.",1.2379830190187602e+18,https://twitter.com/cepsrahman,ruhutsitompul,Jakarta,2341401,194787,3630,22683
269,1237713524182241280,2020-03-11 12:14:34+00:00,1237713524182241280,5,0,@ustadtengkuzul Banyak ka’li congor nie orang stresssssss ka’cian deh.,@ustadtengkuzul Banyak ka’li congor nie orang stresssssss ka’cian deh.,,,ruhutsitompul,Jakarta,2341401,194787,3630,22683
270,1237597290614779904,2020-03-11 04:32:42+00:00,1237579050383638528,42,1,@parra_indonesia Marah nie ye tolol sich ha ha ha MERDEKA.,@parra_indonesia Marah nie ye tolol sich ha ha ha MERDEKA.,1.2375957099409777e+18,https://twitter.com/parra_indonesia,ruhutsitompul,Jakarta,2341401,194787,3630,22683
271,1237579050383638528,2020-03-11 03:20:13+00:00,1237579050383638528,1056,125,"Dengan ditundanya Formula E Uang Rakyat selamat dari kerugian besar yg dirampok dari APBD triliun rupiah, karena faktanya kalau tidak ditunda Sponsorpun sampai sekarang tidak jelas karena itu Gabenar jangan pencitraan melulu karena 2024 mimpi disiang bolong MERDEKA.","Dengan ditundanya Formula E Uang Rakyat selamat dari kerugian besar yg dirampok dari APBD triliun rupiah, karena faktanya kalau tidak ditunda Sponsorpun sampai sekarang tidak jelas karena itu Gabenar jangan pencitraan melulu karena 2024 mimpi disiang bolong MERDEKA.",,,ruhutsitompul,Jakarta,2341401,194787,3630,22683
272,1237383440774778880,2020-03-10 14:22:56+00:00,1237383440774778880,249,27,"Djoko Edhi 1 malu2in mantan komisi 3 DPR RI, kadrun muka badak harus diborgol Polisi Wanita Lalulintas dilawan ya sudah malu dong sama burung MERDEKA.","Djoko Edhi 1 malu2in mantan komisi 3 DPR RI, kadrun muka badak harus diborgol Polisi Wanita Lalulintas dilawan ya sudah malu dong sama burung MERDEKA.",,,ruhutsitompul,Jakarta,2341401,194787,3630,22683
273,1237381800726429696,2020-03-10 14:16:25+00:00,1237381800726429696,1,0,@masmo123 Borgol borgol kadrun seperti ini harus diborgol nggak ada malunya muka badak ha ha ha MERDEKA.,@masmo123 Borgol borgol kadrun seperti ini harus diborgol nggak ada malunya muka badak ha ha ha MERDEKA.,,,ruhutsitompul,Jakarta,2341401,194787,3630,22683
274,1237381170964230145,2020-03-10 14:13:55+00:00,1237381170964230145,0,0,"@chandrajuni82 Mestinya kadrun seperti ini harus diborgol ha ha ha, malu bekas komisi 3 MERDEKA.","@chandrajuni82 Mestinya kadrun seperti ini harus diborgol ha ha ha, malu bekas komisi 3 MERDEKA.",,,ruhutsitompul,Jakarta,2341401,194787,3630,22683
275,1237380627667644417,2020-03-10 14:11:45+00:00,1237380627667644417,6,1,"@KakekHalal Mestinya manusia kadrun seperti ini harus diborgol, nggak malu bekas komisi 3 melanggar hukum ra’cain MERDEKA.","@KakekHalal Mestinya manusia kadrun seperti ini harus diborgol, nggak malu bekas komisi 3 melanggar hukum ra’cain MERDEKA.",,,ruhutsitompul,Jakarta,2341401,194787,3630,22683
276,1236986529391579136,2020-03-09 12:05:45+00:00,1236986529391579136,1,1,"@DjokoEdhi1 Si tolol ini nggak pernah di Medan ngomong Medan, itu yg namanya anjing penjilat sok tau jadi goblok Shalom.","@DjokoEdhi1 Si tolol ini nggak pernah di Medan ngomong Medan, itu yg namanya anjing penjilat sok tau jadi goblok Shalom.",,,ruhutsitompul,Jakarta,2341401,194787,3630,22683
277,1236985974237712385,2020-03-09 12:03:33+00:00,1236985974237712385,5,2,@DjokoEdhi1 anjing penjilat menggonggong dari comberan ha ha ha Shalom.,@DjokoEdhi1 anjing penjilat menggonggong dari comberan ha ha ha Shalom.,,,ruhutsitompul,Jakarta,2341401,194787,3630,22683
278,1236983157229903872,2020-03-09 11:52:21+00:00,1236983157229903872,27,7,@DjokoEdhi1 Sejak kapan selatan bisa ribut dgn utara di Medan sok pintar kau jangan bawa SARA mengadu domba selatan &amp; utara keluarga mereka mesra di Medan nggak laku kau tolol ngompori Anak MEDAN Horas MERDEKA.,@DjokoEdhi1 Sejak kapan selatan bisa ribut dgn utara di Medan sok pintar kau jangan bawa SARA mengadu domba selatan &amp; utara keluarga mereka mesra di Medan nggak laku kau tolol ngompori Anak MEDAN Horas MERDEKA.,,,ruhutsitompul,Jakarta,2341401,194787,3630,22683
279,1236976265451556864,2020-03-09 11:24:58+00:00,1236976265451556864,364,36,"Terima kasih Tuhan setiap kadrun membaca twitter aku langsung stresssssss &amp; kebakaran jenggot, tolong beri ketabahan dan menghilangkan kegalauan mereka Tuhan dgn ta’at hukum yg berdasarkan Idelogi Pancasila di Negara Indonesia tercinta MERDEKA.","Terima kasih Tuhan setiap kadrun membaca twitter aku langsung stresssssss &amp; kebakaran jenggot, tolong beri ketabahan dan menghilangkan kegalauan mereka Tuhan dgn ta’at hukum yg berdasarkan Idelogi Pancasila di Negara Indonesia tercinta MERDEKA.",,,ruhutsitompul,Jakarta,2341401,194787,3630,22683
280,1236949787426971648,2020-03-09 09:39:45+00:00,1236949787426971648,1423,157,Ahok ini benar2 Tokoh bersih pekerja keras berwibawa sangat ditakuti kadrun2 yang selalu jualannya mayoritas padahal mereka minoritas karena yang mayoritas itu Suku Jawa tapi mereka Berbudaya Tinggi Rendah Hati Santun tidak pernah merasa mentang2 ha ha ha Ahok dilawan MERDEKA.,Ahok ini benar2 Tokoh bersih pekerja keras berwibawa sangat ditakuti kadrun2 yang selalu jualannya mayoritas padahal mereka minoritas karena yang mayoritas itu Suku Jawa tapi mereka Berbudaya Tinggi Rendah Hati Santun tidak pernah merasa mentang2 ha ha ha Ahok dilawan MERDEKA.,,,ruhutsitompul,Jakarta,2341401,194787,3630,22683
281,1236870138340626432,2020-03-09 04:23:15+00:00,1236870138340626432,183,14,"Kematian ditangan Tuhan mari terus berdo’a semoga Virus Corona bisa hilang dengan cepat, semua Umatnya memohon Yang Maha Kuasa Tuhan Kita jgn meninggal dulu krn sekarang semua orang meninggal dikaitkan dgn Virus Corona walaupun itu hoax jadi jgn Panik tetap Waspada MERDEKA.","Kematian ditangan Tuhan mari terus berdo’a semoga Virus Corona bisa hilang dengan cepat, semua Umatnya memohon Yang Maha Kuasa Tuhan Kita jgn meninggal dulu krn sekarang semua orang meninggal dikaitkan dgn Virus Corona walaupun itu hoax jadi jgn Panik tetap Waspada MERDEKA.",,,ruhutsitompul,Jakarta,2341401,194787,3630,22683
282,1236838014690529282,2020-03-09 02:15:36+00:00,1236838014690529282,1347,142,"Yang suka menghina Bpk Jokowi Presiden RI sama degan orang2ngan tepi sawah yang tidak ada otaknya dikendalikan dari jidatnya, Barisan Sakit hati  dengan kebencian yang tidak terukur MERDEKA.","Yang suka menghina Bpk Jokowi Presiden RI sama degan orang2ngan tepi sawah yang tidak ada otaknya dikendalikan dari jidatnya, Barisan Sakit hati  dengan kebencian yang tidak terukur MERDEKA.",,,ruhutsitompul,Jakarta,2341401,194787,3630,22683
283,1236835432395976704,2020-03-09 02:05:21+00:00,1236835432395976704,5,0,"@AnakLolina Beginilah kalau nggak ngerti hukum ngomong hukum, jadi kelihatan tololnya bukan Ahok yg harus membuktikan yg dituduhkan korupsi tapi sitolol yg menuduh korupsi itu, Hukum Indonesia tidak menganut azas pembuktian terbalik MERDEKA.","@AnakLolina Beginilah kalau nggak ngerti hukum ngomong hukum, jadi kelihatan tololnya bukan Ahok yg harus membuktikan yg dituduhkan korupsi tapi sitolol yg menuduh korupsi itu, Hukum Indonesia tidak menganut azas pembuktian terbalik MERDEKA.",,,ruhutsitompul,Jakarta,2341401,194787,3630,22683
284,1236092342282534912,2020-03-07 00:52:34+00:00,1236092342282534912,667,79,"Jgnlah menjual Agama dgn sesuka suka kalian, ingatlah Agama yg kalian jual sebahagian besar penganutnya Nasionalis dan ta’at melaksanakan Ajaran Agama serta menjadi Tokoh2 yg diteladani di Masyarakat sehingga Agama yg baik itu ternoda karena perbuatan kalian MERDEKA.","Jgnlah menjual Agama dgn sesuka suka kalian, ingatlah Agama yg kalian jual sebahagian besar penganutnya Nasionalis dan ta’at melaksanakan Ajaran Agama serta menjadi Tokoh2 yg diteladani di Masyarakat sehingga Agama yg baik itu ternoda karena perbuatan kalian MERDEKA.",,,ruhutsitompul,Jakarta,2341401,194787,3630,22683
285,1235727882938224641,2020-03-06 00:44:20+00:00,1235727882938224641,470,57,"Tuhan itu baik &amp; pengasih  Badai saja pasti berlalu apalagi Virus Corona, krn itu jgn panik yg punya 2 masker 1 kasih yg nggak punya hidup ini harus berbagi. Pemerintah melalui Polisi sebagai Kamtipmas sudah benar menangkap penimbun masker dan penebar hoax MERDEKA.","Tuhan itu baik &amp; pengasih  Badai saja pasti berlalu apalagi Virus Corona, krn itu jgn panik yg punya 2 masker 1 kasih yg nggak punya hidup ini harus berbagi. Pemerintah melalui Polisi sebagai Kamtipmas sudah benar menangkap penimbun masker dan penebar hoax MERDEKA.",,,ruhutsitompul,Jakarta,2341401,194787,3630,22683
286,1235532721041969154,2020-03-05 11:48:50+00:00,1235532721041969154,0,0,@__Effendi__ Pujilah diriMu setinggi langit tapi tolong kau jangan menghina Pak Jokowi karena Beliau Presiden RI ke 7 Faktanya sudah 2 Priode dipercaya Rakyat Indonesia kecuali kadrun MERDEKA.,@__Effendi__ Pujilah diriMu setinggi langit tapi tolong kau jangan menghina Pak Jokowi karena Beliau Presiden RI ke 7 Faktanya sudah 2 Priode dipercaya Rakyat Indonesia kecuali kadrun MERDEKA.,,,ruhutsitompul,Jakarta,2341401,194787,3630,22683
287,1235132484670484481,2020-03-04 09:18:26+00:00,1235132484670484481,345,22,"Mengenai Virus Corona di Indonesia, Aku mohon Kita jgn panik krn banyaknya Hoax tolong yg Kita dengar Informasi resmi saja dari Pemerintah &amp; Juru Bicara yg resmi ditunjuk percayalah Yg Maha Kuasa Tuhan Memberkati &amp; Melindungi Kita semua Umatnya apapun Keyakinan Kita MERDEKA.","Mengenai Virus Corona di Indonesia, Aku mohon Kita jgn panik krn banyaknya Hoax tolong yg Kita dengar Informasi resmi saja dari Pemerintah &amp; Juru Bicara yg resmi ditunjuk percayalah Yg Maha Kuasa Tuhan Memberkati &amp; Melindungi Kita semua Umatnya apapun Keyakinan Kita MERDEKA.",,,ruhutsitompul,Jakarta,2341401,194787,3630,22683
288,1234256000439291904,2020-03-01 23:15:36+00:00,1233925543742955526,18,1,"@HariNugros05 Sudah tolol rakus jabatan, pengangguran sich Shalom.","@HariNugros05 Sudah tolol rakus jabatan, pengangguran sich Shalom.",1.2339255437429555e+18,https://twitter.com/HariNugros05,ruhutsitompul,Jakarta,2341401,194787,3630,22683
289,1234022917400227840,2020-03-01 07:49:25+00:00,1234022917400227840,0,0,@kidoelkoe mimpi ka’le ye ka’cian deh.,@kidoelkoe mimpi ka’le ye ka’cian deh.,,,ruhutsitompul,Jakarta,2341401,194787,3630,22683
290,1233935568175632390,2020-03-01 02:02:19+00:00,1233221317412868096,0,0,@putra_jamparing Ada yg berani gitu ? sudah dicomberan masih menggonggong ka’cian deh.,@putra_jamparing Ada yg berani gitu ? sudah dicomberan masih menggonggong ka’cian deh.,1.2339218749894205e+18,https://twitter.com/putra_jamparing,ruhutsitompul,Jakarta,2341401,194787,3630,22683
291,1233915769899012096,2020-03-01 00:43:39+00:00,1233915769899012096,220,7,"Ramai mengenai Pesawat Presiden RI yang disewa dari Garuda, setelah dijelaskan Pak Pramono Anung Menteri Sekretaris Kabinet mari Kita hormati tidak usah diramaikan lagi karena alasannya sudah sangat jelas MERDEKA.","Ramai mengenai Pesawat Presiden RI yang disewa dari Garuda, setelah dijelaskan Pak Pramono Anung Menteri Sekretaris Kabinet mari Kita hormati tidak usah diramaikan lagi karena alasannya sudah sangat jelas MERDEKA.",,,ruhutsitompul,Jakarta,2341401,194787,3630,22683
292,1233892130373812224,2020-02-29 23:09:43+00:00,1233221317412868096,23,2,"@CelotehPrabu Orang gagal dan miskin sedih melihat Orang Sukses dan Kaya Raya, ini tanda2 Dunia mau Kiamat ha ha ha Shalom.","@CelotehPrabu Orang gagal dan miskin sedih melihat Orang Sukses dan Kaya Raya, ini tanda2 Dunia mau Kiamat ha ha ha Shalom.",1.2338913416349245e+18,https://twitter.com/CelotehPrabu,ruhutsitompul,Jakarta,2341401,194787,3630,22683
293,1233669763865268227,2020-02-29 08:26:06+00:00,1233669763865268227,0,0,"@_djauhary Tuhan kau ka’le, Tuhan Aku Yesus Kristus Shalom.","@_djauhary Tuhan kau ka’le, Tuhan Aku Yesus Kristus Shalom.",,,ruhutsitompul,Jakarta,2341401,194787,3630,22683
294,1233669074749538306,2020-02-29 08:23:22+00:00,1233669074749538306,0,0,@ERanubaya Mana mungkin Pengikutnya Setia Tuhan Yesus Shalom.,@ERanubaya Mana mungkin Pengikutnya Setia Tuhan Yesus Shalom.,,,ruhutsitompul,Jakarta,2341401,194787,3630,22683
295,1233607425762058240,2020-02-29 04:18:24+00:00,1233221317412868096,6,0,@caxra99 Marah nie ye tolol sich Shalom.,@caxra99 Marah nie ye tolol sich Shalom.,1.2336070893495173e+18,https://twitter.com/caxra99,ruhutsitompul,Jakarta,2341401,194787,3630,22683
296,1233592988581777408,2020-02-29 03:21:02+00:00,1233592988581777408,285,31,"Sebahagian Negara dibelahan Dunia di Serang Virus Corona Kita semua  Memohon Do’a Kepada Yang Maha Kuasa Tuhan agar badai ini lekas berlalu &amp; Sahabat2Ku Muslim bisa Umroh &amp; Bulan Juni melakukan Ibadah Haji ke Tanah Suci, tidak ada itu Tentra Virus Corona dari Allah MERDEKA.","Sebahagian Negara dibelahan Dunia di Serang Virus Corona Kita semua  Memohon Do’a Kepada Yang Maha Kuasa Tuhan agar badai ini lekas berlalu &amp; Sahabat2Ku Muslim bisa Umroh &amp; Bulan Juni melakukan Ibadah Haji ke Tanah Suci, tidak ada itu Tentra Virus Corona dari Allah MERDEKA.",,,ruhutsitompul,Jakarta,2341401,194787,3630,22683
297,1233221317412868096,2020-02-28 02:44:08+00:00,1233221317412868096,1642,209,"Virus Corona kau bilang Tentara Allah hati2 Gusti Ora Sare Siapapun kau mulutMu HarimauMu, selama ini kau suka ngebacot sesuka sukaMu menjual Agama menghina Umat lain &amp; membodoh bodohkan pengikutMu Waspada waspadalah bertutur kata MERDEKA.","Virus Corona kau bilang Tentara Allah hati2 Gusti Ora Sare Siapapun kau mulutMu HarimauMu, selama ini kau suka ngebacot sesuka sukaMu menjual Agama menghina Umat lain &amp; membodoh bodohkan pengikutMu Waspada waspadalah bertutur kata MERDEKA.",,,ruhutsitompul,Jakarta,2341401,194787,3630,22683
298,1233198797338972160,2020-02-28 01:14:39+00:00,1233198797338972160,0,0,"@RomitsuT artinya bukan satu2nya nalarnya Goblok banget, yg terlarang semua anti Pancasila tapi biar nggak dilarang ngakunya paling Pancasila faktanya SARA melulu dgn jualan agama MERDEKA.","@RomitsuT artinya bukan satu2nya nalarnya Goblok banget, yg terlarang semua anti Pancasila tapi biar nggak dilarang ngakunya paling Pancasila faktanya SARA melulu dgn jualan agama MERDEKA.",,,ruhutsitompul,Jakarta,2341401,194787,3630,22683
299,1232971560220155905,2020-02-27 10:11:42+00:00,1232971560220155905,0,0,@Alfi_RPiliang Si tolol ini mau nonjok Pak Luhut siapa kau ? beraninya hanya dimedsos ayo tunjukkan hidung kau dikaca biar malu sendiri ha ha ha LBP itu bukan level kau MERDEKA.,@Alfi_RPiliang Si tolol ini mau nonjok Pak Luhut siapa kau ? beraninya hanya dimedsos ayo tunjukkan hidung kau dikaca biar malu sendiri ha ha ha LBP itu bukan level kau MERDEKA.,,,ruhutsitompul,Jakarta,2341401,194787,3630,22683
300,1232965831534895105,2020-02-27 09:48:56+00:00,1232965831534895105,1,0,@Alfi_RPiliang sudah tolol sok pintar LBP dilawan ka’cian deh.,@Alfi_RPiliang sudah tolol sok pintar LBP dilawan ka’cian deh.,,,ruhutsitompul,Jakarta,2341402,194787,3630,22683
301,1232874228623429634,2020-02-27 03:44:56+00:00,1232874228623429634,0,0,@b4n9y05 Sitolol ini makin tolol saja ha ha ha Shalom.,@b4n9y05 Sitolol ini makin tolol saja ha ha ha Shalom.,,,ruhutsitompul,Jakarta,2341402,194787,3630,22683
302,1232873782194262018,2020-02-27 03:43:10+00:00,1232873782194262018,0,0,@Alexemeru Tolol X kau banjir sich banjir tapi tidak berjilid jilid seperti film rambo ha ha ha Shalom.,@Alexemeru Tolol X kau banjir sich banjir tapi tidak berjilid jilid seperti film rambo ha ha ha Shalom.,,,ruhutsitompul,Jakarta,2341402,194787,3630,22683
303,1232873090800971776,2020-02-27 03:40:25+00:00,1232873090800971776,0,0,@efendikrenz Anjing ini menggonggong dari comberan ha ha ha Shalom.,@efendikrenz Anjing ini menggonggong dari comberan ha ha ha Shalom.,,,ruhutsitompul,Jakarta,2341402,194787,3630,22683
304,1232840684433858561,2020-02-27 01:31:38+00:00,1232840684433858561,0,0,@X_SamURay63 tolol X kau jadi Calon DPR saja kalah mau kau sama dgn Aku ha ha ha Shalom.,@X_SamURay63 tolol X kau jadi Calon DPR saja kalah mau kau sama dgn Aku ha ha ha Shalom.,,,ruhutsitompul,Jakarta,2341402,194787,3630,22683
305,1232834567523848192,2020-02-27 01:07:20+00:00,1232834567523848192,0,0,@mush4r anjingKu mushar ka’cian terkaing kaing dari comberan Shalom.,@mush4r anjingKu mushar ka’cian terkaing kaing dari comberan Shalom.,,,ruhutsitompul,Jakarta,2341402,194787,3630,22683
306,1232828267163312129,2020-02-27 00:42:18+00:00,1232828267163312129,0,0,"@liem_id Kalau Ahok Gubernurnya benar apa yg dikatakan Pak Jokowi eh ini Gabenar yg jadi Gubernur menang krn SARA Fitnah Ujaran Kebencian &amp; Teror ya langsung tenggelam, tolong jgn telmi telat mikir ya MERDEKA.","@liem_id Kalau Ahok Gubernurnya benar apa yg dikatakan Pak Jokowi eh ini Gabenar yg jadi Gubernur menang krn SARA Fitnah Ujaran Kebencian &amp; Teror ya langsung tenggelam, tolong jgn telmi telat mikir ya MERDEKA.",,,ruhutsitompul,Jakarta,2341402,194787,3630,22683
307,1232826869994491904,2020-02-27 00:36:45+00:00,1232826869994491904,3231,520,"Pak Jokowi; Macet &amp; banjir lebih muda diatasi jika jadi Presiden benar muda terbukti krn Gubernurnya Ahok  nyambung sama2 Kerja kerja kerja dgn hati, setelah Gabenar menang  krn SARA Fitnah Ujaran Kebencian &amp; Teror oleh pendukung kadrunnya langsung tenggelam itu fakta MERDEKA.","Pak Jokowi; Macet &amp; banjir lebih muda diatasi jika jadi Presiden benar muda terbukti krn Gubernurnya Ahok  nyambung sama2 Kerja kerja kerja dgn hati, setelah Gabenar menang  krn SARA Fitnah Ujaran Kebencian &amp; Teror oleh pendukung kadrunnya langsung tenggelam itu fakta MERDEKA.",,,ruhutsitompul,Jakarta,2341402,194787,3630,22683
308,1232530105513070592,2020-02-26 04:57:31+00:00,1232530105513070592,582,85,"Para pendukung Anies marah2 kalau Gabenar dikritisi, sebenarnya nggak usah marah2 karena hukuman yang sedang dirasakan AB karena ulahnya sendiri, menyalahkan Alam, menyalakan bawahannya, tidak mau mendengar Saran Ibu Megawati Soekarnoputri kenapa Formula E harus di Monas MERDEKA","Para pendukung Anies marah2 kalau Gabenar dikritisi, sebenarnya nggak usah marah2 karena hukuman yang sedang dirasakan AB karena ulahnya sendiri, menyalahkan Alam, menyalakan bawahannya, tidak mau mendengar Saran Ibu Megawati Soekarnoputri kenapa Formula E harus di Monas MERDEKA",,,ruhutsitompul,Jakarta,2341402,194787,3630,22683
309,1232202911557373952,2020-02-25 07:17:21+00:00,1232202911557373952,1621,265,"Akibat mau jadi Gubernur dengan cara SARA Ujaran Kebencian Fitnah dan Teror jadilah Gabenar sekarang stresssssss berat banjir berkepanjangan dan sebagian besar pendukungnya menjadi Korban Banjir pula, mau hujan &amp; banjir berakhir segera batalkan Penyelenggaraan Formula E MERDEKA.","Akibat mau jadi Gubernur dengan cara SARA Ujaran Kebencian Fitnah dan Teror jadilah Gabenar sekarang stresssssss berat banjir berkepanjangan dan sebagian besar pendukungnya menjadi Korban Banjir pula, mau hujan &amp; banjir berakhir segera batalkan Penyelenggaraan Formula E MERDEKA.",,,ruhutsitompul,Jakarta,2341402,194787,3630,22683
